iy,id,it,imin,qn,qh,qe,qs,qf,U,RH,Tair,pres,rain,kdown,snow,ldown,fcld,Wuh,xsmd,lai,kdiff,Kdir,wdir
2017,268,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,76,25.56,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.146,-999.00,-999.00,0,-999.00
2017,267,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,82,25.00,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,0,-999.00
2017,267,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,85,25.00,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.145,-999.00,-999.00,0,-999.00
2017,267,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,88,24.44,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,0,-999.00
2017,267,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,90,23.89,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,267,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,94,23.33,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,267,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,94,23.33,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,267,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,94,23.33,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.144,-999.00,-999.00,0,-999.00
2017,267,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,94,23.33,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.146,-999.00,-999.00,11,-999.00
2017,267,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,88,24.44,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,74,-999.00
2017,267,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,82,25.56,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,263,-999.00
2017,267,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,82,26.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,335,-999.00
2017,267,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,72,28.33,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,760,-999.00
2017,267,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,57,30.56,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,366,-999.00
2017,267,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,52,31.67,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,385,-999.00
2017,267,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,50,32.22,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,963,-999.00
2017,267,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,61,30.00,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,711,-999.00
2017,267,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,63,28.33,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,537,-999.00
2017,267,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,57,30.00,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,239,-999.00
2017,267,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,65,28.33,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,5,-999.00
2017,267,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,72,27.78,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,267,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,67,27.22,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,267,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,72,26.11,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,267,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,76,25.56,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.146,-999.00,-999.00,0,-999.00
2017,267,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,79,25.00,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,0,-999.00
2017,266,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,25.00,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,266,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,88,24.44,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,266,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,90,23.89,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,266,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,94,22.78,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,266,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,91,23.33,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,0,-999.00
2017,266,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,94,23.33,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,0,-999.00
2017,266,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,94,23.33,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.146,-999.00,-999.00,0,-999.00
2017,266,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,94,23.33,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,17,-999.00
2017,266,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,88,24.44,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,147,-999.00
2017,266,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,25.56,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,337,-999.00
2017,266,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,79,26.11,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,615,-999.00
2017,266,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,74,27.22,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.147,-999.00,-999.00,552,-999.00
2017,266,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,65,28.33,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,775,-999.00
2017,266,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,55,30.56,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,789,-999.00
2017,266,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,48,32.22,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,534,-999.00
2017,266,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,50,31.67,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,665,-999.00
2017,266,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,48,31.11,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,510,-999.00
2017,266,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,48,31.11,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,269,-999.00
2017,266,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,50,30.56,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,51,-999.00
2017,266,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,57,28.89,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,266,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,63,28.33,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,266,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,69,27.22,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,266,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,71,26.67,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,266,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,79,25.56,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,265,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,88,23.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,265,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,89,23.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,265,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,88,23.89,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,265,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,23.89,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,265,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,88,24.44,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,265,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,24.44,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,265,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,88,25.00,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,0,-999.00
2017,265,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,91,24.44,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,10,-999.00
2017,265,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,88,25.00,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,151,-999.00
2017,265,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,85,25.56,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,193,-999.00
2017,265,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,74,27.78,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,200,-999.00
2017,265,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,72,28.33,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,697,-999.00
2017,265,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,55,31.67,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,555,-999.00
2017,265,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,59,30.56,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,620,-999.00
2017,265,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,74,28.33,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,790,-999.00
2017,265,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,11,57,31.11,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,565,-999.00
2017,265,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,50,31.67,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,463,-999.00
2017,265,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,65,28.33,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.155,-999.00,-999.00,240,-999.00
2017,265,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,70,28.33,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,55,-999.00
2017,265,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,67,27.78,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,265,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,69,26.67,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,265,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,74,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,265,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,77,26.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,265,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,79,25.56,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,264,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,79,27.22,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,264,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,82,26.67,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,264,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,82,26.67,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,264,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,26.11,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,264,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,88,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,264,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,88,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,264,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,90,25.56,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,264,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,88,26.11,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,74,-999.00
2017,264,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,85,26.67,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,178,-999.00
2017,264,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,82,27.22,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.148,-999.00,-999.00,139,-999.00
2017,264,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,79,27.78,29.28,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,698,-999.00
2017,264,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,56,32.22,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,502,-999.00
2017,264,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,52,33.33,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,676,-999.00
2017,264,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,49,33.89,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,862,-999.00
2017,264,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,44,35.00,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,805,-999.00
2017,264,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,44,35.00,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,563,-999.00
2017,264,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,44,35.00,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,293,-999.00
2017,264,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,79,27.22,29.17,0.04233333,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,265,-999.00
2017,264,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,72,27.78,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,21,-999.00
2017,264,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,65,27.78,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.155,-999.00,-999.00,0,-999.00
2017,264,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,69,26.67,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,264,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,74,25.56,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,264,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,77,25.00,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,264,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,82,25.00,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,0,-999.00
2017,263,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,82,26.11,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,263,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,85,25.56,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,263,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,85,25.56,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,263,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,85,25.56,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,263,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,87,25.56,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,263,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,84,26.11,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,263,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,90,25.00,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,263,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,87,25.56,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,43,-999.00
2017,263,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,85,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.149,-999.00,-999.00,134,-999.00
2017,263,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,79,27.22,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,219,-999.00
2017,263,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,65,30.00,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,484,-999.00
2017,263,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,57,31.67,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,760,-999.00
2017,263,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,54,32.78,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,821,-999.00
2017,263,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,50,33.89,29.19,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.155,-999.00,-999.00,820,-999.00
2017,263,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,49,34.44,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,752,-999.00
2017,263,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,46,35.00,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,645,-999.00
2017,263,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,46,35.00,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,459,-999.00
2017,263,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,47,33.89,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.156,-999.00,-999.00,248,-999.00
2017,263,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,50,32.22,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,23,-999.00
2017,263,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,55,31.11,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,263,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,59,30.56,29.17,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,263,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,65,29.44,29.2,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,263,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,72,28.33,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,263,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,79,27.22,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,0,-999.00
2017,262,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,85,26.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,262,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,87,25.56,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,262,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,84,26.11,29.22,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,262,3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,90,25.00,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,262,4,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,90,25.00,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,262,5,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,84,26.11,29.23,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,262,6,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,87,25.56,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,262,7,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,90,25.56,29.25,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,32,-999.00
2017,262,8,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,88,26.11,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,134,-999.00
2017,262,9,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,77,27.78,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,314,-999.00
2017,262,10,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,72,29.44,29.27,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,468,-999.00
2017,262,11,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,63,30.00,29.26,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,635,-999.00
2017,262,12,0,-999.00,-999.00,-999.00,-999.00,-999.00,8,57,31.67,29.24,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,901,-999.00
2017,262,13,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,52,32.78,29.21,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,663,-999.00
2017,262,14,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,49,33.89,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,217,-999.00
2017,262,15,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,51,33.33,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.156,-999.00,-999.00,201,-999.00
2017,262,16,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,51,33.33,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.156,-999.00,-999.00,115,-999.00
2017,262,17,0,-999.00,-999.00,-999.00,-999.00,-999.00,6,56,32.22,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.156,-999.00,-999.00,23,-999.00
2017,262,18,0,-999.00,-999.00,-999.00,-999.00,-999.00,5,57,31.67,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
2017,262,19,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,59,30.56,29.13,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.155,-999.00,-999.00,0,-999.00
2017,262,20,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,63,30.00,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,262,21,0,-999.00,-999.00,-999.00,-999.00,-999.00,10,67,28.89,29.15,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,262,22,0,-999.00,-999.00,-999.00,-999.00,-999.00,9,74,27.78,29.16,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.152,-999.00,-999.00,0,-999.00
2017,262,23,0,-999.00,-999.00,-999.00,-999.00,-999.00,7,79,26.67,29.18,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.151,-999.00,-999.00,0,-999.00
2017,261,0,0,-999.00,-999.00,-999.00,-999.00,-999.00,0,71,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.154,-999.00,-999.00,0,-999.00
2017,261,1,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,71,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.15,-999.00,-999.00,0,-999.00
2017,261,2,0,-999.00,-999.00,-999.00,-999.00,-999.00,3,82,25.00,29.3,0,-999.00,-999.00,-999.00,-999.00,-999.00,0.153,-999.00,-999.00,0,-999.00
